0.06618917,0.77944806,-1.46755806,-0.28493122,0.03582190,-0.02782359
0.05972760,0.85295882,-1.45821003,-0.36792546,0.03219353,-0.02749243
0.05252789,0.92535906,-1.43947372,-0.45934046,0.02815134,-0.02701656
0.04462181,0.99593320,-1.41057524,-0.55925739,0.02371402,-0.02638099
0.03606164,1.06387593,-1.37071963,-0.66768875,0.01891212,-0.02557149
0.02691909,1.12830350,-1.31908453,-0.78459413,0.01378744,-0.02457603
0.01728188,1.18827046,-1.25480645,-0.90990817,0.00839105,-0.02338649
0.00724858,1.24278980,-1.17695677,-1.04358228,0.00278033,-0.02200072
-0.00307686,1.29085425,-1.08450481,-1.18563995,-0.00298429,-0.02042479
-0.01358892,1.33145567,-0.97626781,-1.33624329,-0.00884155,-0.01867558
-0.02418040,1.36360238,-0.85085424,-1.49576367,-0.01472963,-0.01678404
-0.03473694,1.38634174,-0.70662451,-1.66483873,-0.02058326,-0.01479981
-0.04512862,1.39881527,-0.54174019,-1.84437001,-0.02632942,-0.01279915
-0.05521592,1.40042245,-0.35449169,-2.03534437,-0.03189107,-0.01089939
-0.06493745,1.39127360,-0.14435349,-2.23820703,-0.03723575,-0.00928523
-0.07467278,1.37323999,0.08546553,-2.45133281,-0.04257455,-0.00824889
-0.08613280,1.35157341,0.32406574,-2.66870032,-0.04884715,-0.00821680
-0.10296369,1.33497655,0.55272012,-2.87997049,-0.05804836,-0.00965749
-0.12825242,1.33097765,0.75581746,-3.07702072,-0.07187323,-0.01283405
-0.16109114,1.34183418,0.92975261,-3.25869769,-0.08985687,-0.01773509
-0.19810284,1.36656550,1.07756951,-3.42728729,-0.11019437,-0.02422138
-0.23629734,1.40363726,1.20287745,-3.58503901,-0.13127882,-0.03208818
-0.27389371,1.45173331,1.30824697,-3.73334138,-0.15214742,-0.04109690
-0.31000722,1.50972123,1.39531479,-3.87280838,-0.17231623,-0.05100855
-0.34420592,1.57650892,1.46511619,-4.00347861,-0.19154208,-0.06159632
-0.37622886,1.65095447,1.51834325,-4.12498822,-0.20967005,-0.07264270
-0.40586088,1.73183875,1.55552126,-4.23672112,-0.22656522,-0.08393553
-0.43290640,1.81788582,1.57712686,-4.33794627,-0.24209876,-0.09527063
-0.45721254,1.90781483,1.58366166,-4.42794114,-0.25616208,-0.10646186
-0.47870379,2.00040576,1.57568860,-4.50609214,-0.26868834,-0.11735433
-0.49740364,2.09456227,1.55383821,-4.57196350,-0.27966695,-0.12783489
-0.51343288,2.18935925,1.51879342,-4.62533090,-0.28914479,-0.13783572
-0.52698834,2.28406938,1.47126199,-4.66618310,-0.29721560,-0.14733034
-0.53831237,2.37816989,1.41194365,-4.69469872,-0.30400313,-0.15632441
-0.54766308,2.47133369,1.34149678,-4.71120690,-0.30964400,-0.16484492
-0.55529105,2.56341084,1.26050722,-4.71613956,-0.31427379,-0.17293034
-0.56142408,2.65440493,1.16946127,-4.70998207,-0.31801749,-0.18062299
-0.56625881,2.74444803,1.06872475,-4.69322780,-0.32098388,-0.18796420
-0.56995714,2.83377587,0.95853107,-4.66634132,-0.32326271,-0.19499143
-0.57264538,2.92270268,0.83898378,-4.62973528,-0.32492358,-0.20173717
-0.57441471,3.01159244,0.71008425,-4.58376830,-0.32601558,-0.20822896
-0.57532174,3.10081840,0.57180503,-4.52877636,-0.32656701,-0.21449039
-0.57538936,3.19069698,0.42424466,-4.46515935,-0.32658535,-0.22054297
-0.57460873,3.28137658,0.26791357,-4.39355289,-0.32605800,-0.22640934
-0.57294592,3.37266853,0.10418094,-4.31510357,-0.32495598,-0.23211746
-0.57035793,3.46385795,-0.06422406,-4.23178091,-0.32324398,-0.23770490
-0.56681992,3.55364813,-0.23307783,-4.14646332,-0.32089796,-0.24321895
-0.56235103,3.64045646,-0.39748497,-4.06242704,-0.31792240,-0.24870786
-0.55701427,3.72300585,-0.55349730,-3.98233340,-0.31435082,-0.25420616
-0.55088659,3.80073124,-0.69921630,-3.90753296,-0.31022650,-0.25972667
-0.54402764,3.87371149,-0.83459340,-3.83818422,-0.30558179,-0.26526496
-0.53646724,3.94236913,-0.96059422,-3.77377652,-0.30042950,-0.27080851
-0.52820692,4.00722748,-1.07851858,-3.71356096,-0.29476347,-0.27634339
-0.51922560,4.06878905,-1.18965379,-3.65677423,-0.28856200,-0.28185729
-0.50948423,4.12749318,-1.29514682,-3.60272476,-0.28179071,-0.28734057
-0.49892880,4.18371000,-1.39597838,-3.55081366,-0.27440422,-0.29278643
-0.48749173,4.23774753,-1.49297523,-3.50053051,-0.26634692,-0.29819090
-0.47509229,4.28986220,-1.58683317,-3.45144172,-0.25755293,-0.30355287
-0.46163625,4.34026914,-1.67814010,-3.40317821,-0.24794562,-0.30887425
-0.44701501,4.38915120,-1.76739602,-3.35542496,-0.23743677,-0.31416040
-0.43110452,4.43666673,-1.85502914,-3.30791284,-0.22592546,-0.31942074
-0.41376401,4.48295632,-1.94140850,-3.26041297,-0.21329690,-0.32466966
-0.39483485,4.52814894,-2.02685368,-3.21273326,-0.19942129,-0.32992785
-0.37413998,4.57236784,-2.11164190,-3.16471722,-0.18415304,-0.33522400
-0.35148435,4.61573636,-2.19601300,-3.11624487,-0.16733081,-0.34059701
-0.32665765,4.65838392,-2.28017256,-3.06723559,-0.14877924,-0.34609879
-0.29944078,4.70045209,-2.36429341,-3.01765274,-0.12831357,-0.35179765
-0.26961881,4.74210004,-2.44851562,-2.96750909,-0.10574935,-0.35778203
-0.23700401,4.78350836,-2.53294580,-2.91687160,-0.08092015,-0.36416409
-0.20147346,4.82487896,-2.61765618,-2.86586231,-0.05370697,-0.37108181
-0.16302461,4.86642799,-2.70268540,-2.81465107,-0.02408246,-0.37869718
-0.12184716,4.90836913,-2.78804326,-2.76343486,0.00783100,-0.38718687
-0.07839666,4.95088743,-2.87372176,-2.71240157,0.04170023,-0.39672107
-0.03343648,4.99411076,-2.95971358,-2.66168454,0.07694345,-0.40742953
0.01199625,5.03809399,-3.04603410,-2.61132582,0.11275184,-0.41936134
0.05672466,5.08283053,-3.13273878,-2.56127088,0.14819146,-0.43245558
0.09963174,5.12829107,-3.21992730,-2.51140227,0.18236077,-0.44654120
0.13984085,5.17446958,-3.30773409,-2.46159337,0.21453724,-0.46137059
0.17680453,5.22141252,-3.39631403,-2.41174962,0.24425367,-0.47667058
0.21029204,5.26922151,-3.48583410,-2.36181815,0.27129386,-0.49218786
0.24031618,5.31803677,-3.57647470,-2.31176914,0.29563819,-0.50771555
0.26704646,5.36801499,-3.66843816,-2.26156508,0.31739643,-0.52310095
0.29073636,5.41931160,-3.76195925,-2.21113266,0.33675010,-0.53824139
0.31167247,5.47207154,-3.85731440,-2.16034453,0.35391171,-0.55307487
0.33014305,5.52642826,-3.95482872,-2.10901140,0.36909890,-0.56757001
0.34642038,5.58250846,-4.05488163,-2.05688143,0.38251965,-0.58171708
0.36075199,5.64044044,-4.15791270,-2.00364292,0.39436466,-0.59552085
0.37335718,5.70036411,-4.26442931,-1.94892686,0.40480384,-0.60899526
0.38442637,5.76244193,-4.37501798,-1.89230681,0.41398536,-0.62215943
0.39412193,5.82687083,-4.49036072,-1.83329469,0.42203579,-0.63503487
0.40257945,5.89389547,-4.61125849,-1.77133087,0.42906078,-0.64764344
0.40990893,5.96382407,-4.73866389,-1.70576761,0.43514555,-0.66000579
0.41619523,6.03704804,-4.87372628,-1.63584398,0.44035490,-0.67214002
0.42149741,6.11406728,-5.01785294,-1.56065079,0.44473222,-0.68406024
0.42584615,6.19552272,-5.17278963,-1.47908369,0.44829673,-0.69577456
0.42923823,6.28223624,-5.34071966,-1.38978623,0.45103820,-0.70728191
0.43162622,6.37525166,-5.52436290,-1.29109602,0.45290725,-0.71856647
0.43290093,6.47584870,-5.72699673,-1.18104588,0.45379895,-0.72958746
0.43286422,6.58543655,-5.95214355,-1.05758556,0.45352749,-0.74026094
0.43119739,6.70506811,-6.20222179,-0.91947292,0.45179634,-0.75043051
0.42746376,6.83408251,-6.47482851,-0.76866808,0.44819857,-0.75983938
0.42124812,6.96798023,-6.75694987,-0.61398079,0.44234221,-0.76817289
0.41243180,7.09901545,-7.02654223,-0.46990275,0.43410363,-0.77526590
0.40115478,7.22224464,-7.26885158,-0.34615220,0.42360066,-0.78125627
0.38741511,7.33794737,-7.48295429,-0.24369260,0.41082791,-0.78639136
0.37091546,7.44841453,-7.67316233,-0.16030129,0.39551141,-0.79084328
0.35110419,7.55594157,-7.84363587,-0.09397945,0.37714323,-0.79469934
0.32721111,7.66244369,-7.99732624,-0.04360268,0.35501289,-0.79799867
0.29827926,7.76950251,-8.13609256,-0.00883211,0.32823593,-0.80076880
0.26326169,7.87843784,-8.26094234,0.01006671,0.29584207,-0.80306886
0.22129321,7.99030905,-8.37220676,0.01240666,0.25702472,-0.80505171
0.17227059,8.10581037,-8.46965980,-0.00268897,0.21167522,-0.80704232
0.11771175,8.22506573,-8.55265935,-0.03593566,0.16117679,-0.80957975
0.06128822,8.34746008,-8.62042434,-0.08744812,0.10890127,-0.81330159
0.00794215,8.47176632,-8.67244886,-0.15647460,0.05940329,-0.81862411
-0.03828753,8.59657835,-8.70877485,-0.24157593,0.01641886,-0.82548581
-0.07568656,8.72064980,-8.72989092,-0.34106194,-0.01845130,-0.83345607
-0.10451511,8.84292137,-8.73645495,-0.45327988,-0.04542742,-0.84203337
-0.12596390,8.96240555,-8.72911111,-0.57666911,-0.06559241,-0.85082341
-0.14141126,9.07809318,-8.70843581,-0.70971330,-0.08020742,-0.85956602
-0.15210889,9.18891487,-8.67494728,-0.85088453,-0.09042106,-0.86810583
-0.15911152,9.29374275,-8.62913251,-0.99860995,-0.09720366,-0.87636226
-0.16330099,9.39141954,-8.57147159,-1.15126950,-0.10136878,-0.88431068
-0.16543040,9.48080901,-8.50245091,-1.30722915,-0.10361346,-0.89197106
-0.16615695,9.56086116,-8.42256122,-1.46490882,-0.10454812,-0.89939845
-0.16605251,9.63068170,-8.33228014,-1.62287476,-0.10470561,-0.90667208
-0.16559318,9.68959108,-8.23204111,-1.77993878,-0.10453074,-0.91388280
-0.16513987,9.73715807,-8.12219146,-1.93524382,-0.10436154,-0.92112100
-0.16492656,9.77319802,-8.00294213,-2.08832091,-0.10441774,-0.92846739
-0.16506724,9.79773402,-7.87431002,-2.23911302,-0.10480692,-0.93598837
-0.16558037,9.81092857,-7.73605401,-2.38797171,-0.10554713,-0.94373606
-0.16642046,9.81299835,-7.58760434,-2.53564020,-0.10659641,-0.95175181
-0.16750600,9.80412491,-7.42798335,-2.68323828,-0.10787880,-0.96007208
-0.16873735,9.78437151,-7.25571765,-2.83225984,-0.10930119,-0.96873602
-0.17000306,9.75361683,-7.06875541,-2.98457989,-0.11075908,-0.97779508
-0.17117460,9.71153184,-6.86445288,-3.14243211,-0.11213164,-0.98732541
-0.17208870,9.65768053,-6.63984394,-3.30822308,-0.11326484,-0.99744425
-0.17251717,9.59196211,-6.39277538,-3.48382155,-0.11394265,-1.00832659
-0.17213834,9.51580046,-6.12500451,-3.66865564,-0.11385926,-1.02019922
-0.17057691,9.43400846,-5.84711105,-3.85675979,-0.11265553,-1.03324911
-0.16759984,9.35450889,-5.57779598,-4.03740070,-0.11010380,-1.04742841
-0.16327132,9.28320813,-5.33050513,-4.20336620,-0.10625658,-1.06242109
-0.15777838,9.22120464,-5.10639378,-4.35494898,-0.10128384,-1.07789372
-0.15124228,9.16734304,-4.90113334,-4.49554659,-0.09529440,-1.09363464
-0.14370142,9.12026157,-4.71010970,-4.62853851,-0.08831884,-1.10952569
-0.13514494,9.07891864,-4.52963196,-4.75665036,-0.08034099,-1.12549747
-0.12554269,9.04261087,-4.35687694,-4.88205419,-0.07132641,-1.14150394
-0.11487075,9.01090153,-4.18964886,-5.00655113,-0.06124690,-1.15750893
-0.10313792,8.98354913,-4.02617961,-5.13170807,-0.05010655,-1.17347820
-0.09041624,8.96044153,-3.86499241,-5.25893398,-0.03797185,-1.18937307
-0.07687286,8.94152002,-3.70482007,-5.38949130,-0.02500364,-1.20514431
-0.06279325,8.92667033,-3.54457141,-5.52442577,-0.01148065,-1.22072557
-0.04857568,8.91555567,-3.38334577,-5.66438963,0.00220505,-1.23602771
-0.03467348,8.90738601,-3.22049099,-5.80935301,0.01560438,-1.25093784
-0.02147816,8.90068425,-3.05567241,-5.95829149,0.02832682,-1.26532979
-0.00918107,8.89322325,-2.88886772,-6.10910362,0.04017826,-1.27909117
0.00230660,8.88233743,-2.72019269,-6.25906314,0.05124189,-1.29215967
0.01331978,8.86556191,-2.54958647,-6.40575201,0.06184615,-1.30454551
0.02433073,8.84118891,-2.37654558,-6.54789303,0.07245753,-1.31632091
0.03585574,8.80838163,-2.20004553,-6.68557459,0.08358804,-1.32758643
0.04842402,8.76690750,-2.01859340,-6.81996246,0.09576391,-1.33843926
0.06259942,8.71676807,-1.83027716,-6.95289652,0.10954699,-1.34895668
0.07903524,8.65789694,-1.63273156,-7.08662693,0.12558901,-1.35919237
0.09855678,8.58994590,-1.42299139,-7.22374494,0.14471394,-1.36917921
0.12228328,8.51211105,-1.19721010,-7.36728711,0.16803962,-1.37893405
0.15181558,8.42294140,-0.95020414,-7.52099653,0.19716515,-1.38846344
0.18952577,8.32009331,-0.67479458,-7.68973173,0.23446039,-1.39777241
0.23894583,8.20011010,-0.36116863,-7.87987311,0.28345435,-1.40688426
0.30488149,8.05893597,0.00197119,-8.09864218,0.34894975,-1.41589546
0.39092383,7.89656526,0.41601285,-8.34719606,0.43453894,-1.42511363
0.48828558,7.73169120,0.83652857,-8.59908927,0.53145331,-1.43515065
0.57301379,7.59489479,1.19157323,-8.81233089,0.61577117,-1.44613539
0.63899027,7.48601508,1.48439139,-8.99032650,0.68137651,-1.45739506
0.69129607,7.39598555,1.73808268,-9.14745671,0.73333833,-1.46857075
0.73419241,7.31946808,1.96646531,-9.29236731,0.77590850,-1.47957019
0.77043748,7.25360287,2.17759173,-9.43032662,0.81183915,-1.49038889
0.80184215,7.19683589,2.37660481,-9.56495182,0.84293722,-1.50105101
0.82966962,7.14830851,2.56707945,-9.69895700,0.87046319,-1.51159098
0.85487774,7.10746989,2.75164495,-9.83439565,0.89537297,-1.52204603
0.87826534,7.07372946,2.93224720,-9.97258262,0.91846375,-1.53244950
0.90054183,7.04609306,3.11021498,-10.11380958,0.94044331,-1.54282041
0.92230291,7.02288235,3.28627121,-10.25709697,0.96190537,-1.55315048
0.94390328,7.00178270,3.46066006,-10.40039087,0.98320219,-1.56339808
0.96531132,6.98034429,3.63346966,-10.54139236,1.00429951,-1.57350184
0.98611754,6.95661644,3.80498948,-10.67853039,1.02478588,-1.58341039
1.00575276,6.92942959,3.97587576,-10.81138197,1.04409148,-1.59310446
1.02374902,6.89825412,4.14711665,-10.94048022,1.06174911,-1.60259617
1.03986720,6.86290725,4.31993938,-11.06692626,1.07752138,-1.61191446
1.05408128,6.82331289,4.49575696,-11.19210039,1.09138432,-1.62109096
1.06650114,6.77935461,4.67617468,-11.31752743,1.10344989,-1.63015221
1.07729776,6.73079130,4.86304748,-11.44485524,1.11389103,-1.63911699
1.08665157,6.67720210,5.05857861,-11.57590384,1.12288998,-1.64799610
1.09472127,6.61794177,5.26545002,-11.71275766,1.13060740,-1.65679264
1.10162386,6.55210738,5.48695411,-11.85787377,1.13716264,-1.66550175
1.10741579,6.47855900,5.72700686,-12.01413187,1.14261551,-1.67410893
1.11206701,6.39615145,5.98962853,-12.18457375,1.14694138,-1.68258645
1.11542735,6.30462333,6.27671300,-12.37109875,1.14999905,-1.69088846
1.11722907,6.20687867,6.58212144,-12.57084458,1.15153437,-1.69895366
1.11727047,6.11148001,6.88521192,-12.77204121,1.15135894,-1.70674104
1.11574935,6.02851229,7.16187599,-12.96057343,1.14967137,-1.71429070
1.11314483,5.96143491,7.40571531,-13.13309269,1.14693927,-1.72169664
1.10983469,5.90896664,7.62254457,-13.29379421,1.14352942,-1.72902812
1.10605004,5.86936125,7.81918737,-13.44756650,1.13966575,-1.73631692
1.10195699,5.84152673,8.00075288,-13.59832617,1.13550920,-1.74356958
1.09771543,5.82500323,8.17081459,-13.74912938,1.13121455,-1.75077473
1.09351438,5.81979382,8.33188115,-13.90244932,1.12696470,-1.75790559
1.08959301,5.82621208,8.48573975,-14.06035260,1.12299064,-1.76492137
1.08624458,5.84474074,8.63367335,-14.22456412,1.11957526,-1.77177100
1.08379306,5.87587449,8.77659661,-14.39643496,1.11703033,-1.77840292
1.08253189,5.91992685,8.91514496,-14.57682741,1.11563725,-1.78478362
1.08263350,5.97680194,9.04974103,-14.76594411,1.11555954,-1.79092227
1.08407047,6.04576754,9.18065782,-14.96316173,1.11676687,-1.79688975
1.08660435,6.12530497,9.30809692,-15.16696958,1.11902473,-1.80281676
1.08986082,6.21312306,9.43229368,-15.37511502,1.12196753,-1.80886547
1.09344732,6.30637380,9.55363678,-15.58497412,1.12521292,-1.81518759
1.09704979,6.40200540,9.67275730,-15.79402441,1.12845563,-1.82188982
1.10047840,6.49711154,9.79054184,-16.00022024,1.13151177,-1.82901860
1.10367101,6.58915893,9.90806762,-16.20214916,1.13432188,-1.83656214
1.10667396,6.67607029,10.02650246,-16.39899732,1.13693174,-1.84446138
1.10961109,6.75621206,10.14701821,-16.59043081,1.13946160,-1.85262385
1.11264268,6.82834487,10.27074182,-16.77647989,1.14206597,-1.86093903
1.11591818,6.89156878,10.39874520,-16.95746084,1.14488783,-1.86929503
1.11953635,6.94526995,10.53206668,-17.13393468,1.14802070,-1.87759390
1.12352878,6.98906330,10.67175771,-17.30669117,1.15149349,-1.88576071
1.12787015,7.02272616,10.81895099,-17.47674877,1.15528099,-1.89374442
1.13250304,7.04612298,10.97494765,-17.64536797,1.15932804,-1.90151228
1.13736179,7.05912466,11.14132440,-17.81408149,1.16357231,-1.90904226
1.14238691,7.06152582,11.32006519,-17.98474925,1.16795803,-1.91631622
1.14752899,7.05296258,11.51372239,-18.15964593,1.17243972,-1.92331495
1.15274297,7.03283967,11.72559449,-18.34157828,1.17697708,-1.93001495
1.15797053,7.00030649,11.95982884,-18.53398369,1.18151932,-1.93638744
1.16309964,6.95443108,12.22107713,-18.74079055,1.18596931,-1.94240310
1.16787633,6.89504319,12.51248453,-18.96529142,1.19010544,-1.94805402
1.17175255,6.82527339,12.82929661,-19.20629436,1.19344651,-1.95341825
1.17384850,6.75543900,13.14889052,-19.45183643,1.19521655,-1.95875882
1.17352900,6.69978229,13.43929595,-19.68400022,1.19485262,-1.96444971
1.17094203,6.66454674,13.68944463,-19.89735497,1.19248250,-1.97068585
1.16645353,6.64888618,13.90554835,-20.09679956,1.18842699,-1.97749927
1.16025412,6.65098459,14.09524718,-20.28790077,1.18285219,-1.98490653
1.15236792,6.66964542,14.26387257,-20.47463735,1.17577687,-1.99295205
1.14269555,6.70421063,14.41476922,-20.65957739,1.16711033,-2.00171625
1.13102090,6.75428604,14.54992585,-20.84420599,1.15665825,-2.01132402
1.11698739,6.81950631,14.67041801,-21.02912195,1.14410184,-2.02195901
1.10005376,6.89935873,14.77669738,-21.21414928,1.12895907,-2.03388227
1.07943745,6.99307054,14.86879174,-21.39842977,1.11053572,-2.04745213
1.05405261,7.09957051,14.94645229,-21.58054126,1.08787230,-2.06314273
1.02245339,7.21752870,15.00925863,-21.75865165,1.05969698,-2.08155589
0.98282094,7.34545314,15.05667415,-21.93067582,1.02441873,-2.10340931
0.93311524,7.48178010,15.08804437,-22.09436379,0.98026798,-2.12944756
0.87169019,7.62484033,15.10256146,-22.24723534,0.92584663,-2.16015067
0.79885282,7.77255005,15.09929958,-22.38633691,0.86150331,-2.19506254
0.71926926,7.92186997,15.07751939,-22.50807763,0.79142513,-2.23187034
0.64245622,8.06880773,15.03728854,-22.60889428,0.72400002,-2.26649685
0.57771224,8.20982267,14.97986245,-22.68689781,0.66731311,-2.29549241
0.52841459,8.34318413,14.90720369,-22.74253225,0.62420296,-2.31814770
0.49282970,8.46869571,14.82117233,-22.77746931,0.59306390,-2.33565084
0.46767216,8.58686321,14.72320723,-22.79356991,0.57098327,-2.34949727
0.45000505,8.69844548,14.61439176,-22.79257813,0.55538451,-2.36085109
0.43765114,8.80431169,14.49555402,-22.77610435,0.54436849,-2.37050585
0.42909260,8.90539935,14.36729705,-22.74561697,0.53661645,-2.37898647
0.42329150,9.00269156,14.22997813,-22.70239614,0.53122912,-2.38664272
0.41954259,9.09720016,14.08366715,-22.64747144,0.52759666,-2.39371269
0.41737025,9.18995868,13.92809964,-22.58156391,0.52530810,-2.40036321
0.41646054,9.28202847,13.76262821,-22.50503959,0.52409193,-2.40671558
0.41661868,9.37451637,13.58617389,-22.41787390,0.52377875,-2.41286263
0.41774500,9.46859504,13.39719117,-22.31963075,0.52428009,-2.41888093
0.41982554,9.56550121,13.19370188,-22.20948584,0.52557960,-2.42484077
0.42293437,9.66644597,12.97356575,-22.08639474,0.52773404,-2.43081577
0.42724130,9.77227667,12.73541100,-21.94967038,0.53087861,-2.43689222
0.43300130,9.88260992,12.48097265,-21.80045110,0.53521682,-2.44317152
0.44046860,9.99445994,12.21876287,-21.64405356,0.54094815,-2.44974181
0.44971743,10.10217586,11.96419226,-21.49018243,0.54812046,-2.45659258
0.46059010,10.20100803,11.72997960,-21.34700108,0.55659028,-2.46355174
0.47291499,10.28996410,11.51860712,-21.21628710,0.56620401,-2.47036990
0.48665753,10.37025912,11.32659112,-21.09598706,0.57692070,-2.47682403
0.50190542,10.44341874,11.14958012,-20.98340370,0.58879782,-2.48272895
0.51882989,10.51067486,10.98396082,-20.87623142,0.60195818,-2.48791346
0.53766815,10.57292129,10.82697158,-20.77265078,0.61657439,-2.49219848
0.55872156,10.63078696,10.67651118,-20.67122459,0.63286623,-2.49538017
0.58236261,10.68471231,10.53095053,-20.57079397,0.65110479,-2.49721480
0.60904698,10.73501271,10.38899599,-20.47040986,0.67162057,-2.49740298
0.63932838,10.78193432,10.24959902,-20.36930231,0.69481338,-2.49557181
0.67387204,10.82571100,10.11190207,-20.26688599,0.72116089,-2.49125524
0.71345703,10.86662904,9.97521297,-20.16280156,0.75121841,-2.48387640
0.75894317,10.90509942,9.83900249,-20.05698548,0.78559158,-2.47274371
0.81114780,10.94171799,9.70291671,-19.94973804,0.82484173,-2.45709173
0.87053086,10.97725772,9.56678561,-19.84170941,0.86924922,-2.43623185
0.93658038,11.01250585,9.43059473,-19.73367941,0.91835883,-2.40990349
1.00704197,11.04794222,9.29439361,-19.62611013,0.97042082,-2.37881003
1.07779950,11.08355595,9.15818333,-19.51885050,1.02233056,-2.34492613
1.14429096,11.11919748,9.02189894,-19.41153932,1.07070494,-2.31092808
1.20350516,11.15514444,8.88548854,-19.30432980,1.11335998,-2.27901167
1.25459132,11.19215561,8.74892002,-19.19795634,1.14973511,-2.25026046
1.29810681,11.23109897,8.61208255,-19.09321841,1.18031095,-2.22485659
1.33513142,11.27265904,8.47470504,-18.99057042,1.20594233,-2.20253280
1.36677784,11.31727347,8.33633991,-18.89003075,1.22749473,-2.18287976
1.39401458,11.36519682,8.19637983,-18.79126372,1.24571551,-2.16548722
1.41763369,11.41659124,8.05407276,-18.69368981,1.26121297,-2.14999269
1.43826837,11.47160295,7.90852067,-18.59656481,1.27447180,-2.13609126
1.45642148,11.53041853,7.75865894,-18.49901817,1.28587598,-2.12353153
1.47249183,11.59330708,7.60321644,-18.40005731,1.29572962,-2.11210814
1.48679494,11.66065560,7.44065718,-18.29854632,1.30427338,-2.10165472
1.49957754,11.73300217,7.26910666,-18.19316728,1.31169605,-2.09203868
1.51102555,11.81106496,7.08627820,-18.08237759,1.31814134,-2.08315908
1.52126434,11.89574928,6.88945278,-17.96439929,1.32370932,-2.07494879
1.53034843,11.98807337,6.67567575,-17.83734317,1.32845050,-2.06738393
1.53823750,12.08885595,6.44259593,-17.69973276,1.33235068,-2.06050390
1.54476569,12.19786885,6.19075362,-17.55192756,1.33531138,-2.05443979
1.54965746,12.31239264,5.92749908,-17.39855157,1.33716074,-2.04941564
1.55269583,12.42686107,5.66801350,-17.24910872,1.33776503,-2.04563864
1.55394786,12.53622665,5.42632817,-17.11241092,1.33717766,-2.04312225
1.55367989,12.63920462,5.20664116,-16.99125133,1.33558307,-2.04171789
