1.0,-0.5,-0.5,1.4142135623730951
2.0,-0.49568507126833555,-0.4968084505776474,1.4089059046968468
3.0,-0.48721005378497667,-0.4956249864354885,1.4020887289714596
4.0,-0.4844022326661485,-0.4913700628012296,1.3970906760466952
5.0,-0.4811840444279204,-0.487671273693386,1.3921985037770463
6.0,-0.47583554401218725,-0.4869508779701348,1.3879218437950969
7.0,-0.4734692979692859,-0.4798805540002329,1.381234366136543
8.0,-0.4683094791957729,-0.46261734029256113,1.3653773805553955
9.0,-0.4652704474011064,-0.45989672351410854,1.361304064652366
10.0,-0.461847233993942,-0.45502104828677054,1.355439155481558
11.0,-0.45909291360908805,-0.4523685729461635,1.351615742609815
12.0,-0.45421134780776407,-0.44804586736779145,1.3451060415142955
13.0,-0.4493514553808438,-0.44661928711378096,1.3406551609453972
14.0,-0.43255608331643447,-0.4385038841473003,1.323045875655889
15.0,-0.4299281311981624,-0.4320494575140521,1.316617833862942
16.0,-0.42672571925847597,-0.42847835593456657,1.3118279674462257
17.0,-0.4255784411989181,-0.4196092799763175,1.304751577362825
18.0,-0.40948637583515707,-0.4169709037163803,1.2915111714933805
19.0,-0.40772318743180586,-0.4119605732795361,1.2867142154409026
20.0,-0.40399604457251104,-0.4079502489515215,1.2812425621926065
21.0,-0.4009774904918403,-0.40500652192412007,1.2770267198058807
22.0,-0.378639307504661,-0.39641317400613063,1.255214567802659
23.0,-0.37705190541926514,-0.3902278527087857,1.2496902314325975
24.0,-0.37585634477633956,-0.3835277365519798,1.2440842406933843
25.0,-0.3664104936198719,-0.38440009294112126,1.23807538859671
26.0,-0.35877781466331055,-0.38151958682208853,1.2306811597277652
27.0,-0.3276055962107627,-0.345995374095807,1.1834860353510201
28.0,-0.32450989576396255,-0.3422978878534991,1.1786782003987204
29.0,-0.3255040275588732,-0.33097742316248974,1.1713156608368611
30.0,-0.32369749609666965,-0.32190269008022565,1.1636157428623226
31.0,-0.3205788026027748,-0.31851606359987555,1.159016012681464
32.0,-0.3213713407234369,-0.30910441749034007,1.1529530943469464
33.0,-0.31034590081606483,-0.31860997614899944,1.1518605696958573
34.0,-0.2944949530574809,-0.31282359877118754,1.1366197399100342
35.0,-0.2882529048739993,-0.3121388728801386,1.1317739133260318
36.0,-0.27806199495228373,-0.3102449143932387,1.1233331159051774
37.0,-0.26685536080271205,-0.31041462572014095,1.1157235365326725
38.0,-0.2642849018622087,-0.3056242110030459,1.1104781765387404
39.0,-0.25190877452026067,-0.31067694289602027,1.1056961205248925
40.0,-0.2491769970014181,-0.30477466231894484,1.0995128148169238
41.0,-0.24589563930199398,-0.3008192719629038,1.0943819310811584
42.0,-0.23872215636554903,-0.29718894562228815,1.0868397486877917
43.0,-0.21836935692594484,-0.30547708774067467,1.0792811829386233
44.0,-0.2155487397978518,-0.29872484255426296,1.0723671820508245
45.0,-0.21195433201818642,-0.2872120059602904,1.061405536638794
46.0,-0.20498290538209601,-0.2829780651018754,1.0535917365429828
47.0,-0.1972654461106488,-0.28339646681797603,1.0487559900009011
48.0,-0.1875371217096922,-0.2887275410566238,1.0463261574433071
49.0,-0.443,-0.438,1.3300725544119762
50.0,-0.17967143499903124,-0.2888423010833707,1.0412614635777844
51.0,-0.17610108045339737,-0.2847996925689698,1.0358683451320447
52.0,-0.1693030602637228,-0.2807392010354476,1.0283580536524493
53.0,-0.1634449232053199,-0.27446177999281807,1.0197794932222146
54.0,-0.152302560843866,-0.27417699294455716,1.0123480860297718
55.0,-0.14078147866641502,-0.28104077679892897,1.010260163732388
56.0,-0.16376687522363165,-0.26266312411462067,1.0110595954385764
57.0,-0.15936266772626828,-0.25412900731943844,1.0017333413996476
58.0,-0.15551851532100328,-0.2487188160376513,0.9951303379042742
59.0,-0.14961869564813116,-0.24121053859597114,0.9855950041783434
60.0,-0.1479321136628409,-0.23468468217934255,0.9795803214359495
61.0,-0.1445819071749666,-0.230202447136298,0.974002797152634
62.0,-0.1314555879883519,-0.22568536417283616,0.9619539528357773
63.0,-0.079,-0.273,0.9658001863739725
64.0,-0.06893838414141647,-0.2767615673966723,0.9628340550343975
65.0,-0.06424032073151996,-0.2717132626298743,0.9559856166585634
66.0,-0.05919021078186635,-0.2670198947461079,0.949217156803752
67.0,-0.05551309846994063,-0.2619948185653601,0.9429904061506299
68.0,-0.16272033083316095,-0.20661206040068536,0.9687614984108917
69.0,-0.16373504997056743,-0.1987767680688668,0.9637599224662761
70.0,-0.1644353686850017,-0.1836474134480538,0.9533352742208737
71.0,-0.052096856781664244,-0.2568801016544496,0.9368449324987799
72.0,-0.16435979486024635,-0.17530986522175326,0.9473211446455585
73.0,-0.03813700760040767,-0.25707969293087013,0.92884934214189
74.0,-0.1547026735503017,-0.1622132209125028,0.9312153030879723
75.0,-0.1801344439662077,-0.1631350422716163,0.9499110201265174
76.0,-0.14857241346830838,-0.15574107766796216,0.922302844218344
77.0,-0.027094625459198725,-0.26742525701056796,0.931004978120799
78.0,-0.013560621763498633,-0.27706518776126565,0.931436964188432
79.0,-0.246,-0.351,1.1316876777627298
80.0,0.0019985765221133336,-0.278230558161086,0.9239308520888979
81.0,0.0058032045413930105,-0.2732882085803968,0.917717345467021
82.0,0.014907008417464153,-0.26595787627688033,0.9066458397373712
83.0,-0.14445096457018014,-0.15043557793674053,0.9156328340450322
84.0,-0.14179774404365617,-0.1417679127696334,0.907617980275963
85.0,0.02350194612189209,-0.2588150683940852,0.8960193655114517
86.0,-0.13714848208101302,-0.13469995611872454,0.8993343218821629
87.0,-0.424,-0.477,1.3447323153698656
88.0,-0.1324773675571253,-0.10328138085968419,0.874057232087212
89.0,-0.13312343564782764,-0.09226420265078702,0.8669614584905615
90.0,0.013419209520682008,-0.29177014241520394,0.9293335375868399
91.0,-0.1279394374479232,-0.08740207282607866,0.8598541342941767
92.0,0.03668583220768067,-0.26206717027314,0.8918555881336397
93.0,0.04350238443478224,-0.25481996345387475,0.8821242827658914
94.0,0.053863377328073524,-0.25868988426164036,0.8801410265236214
95.0,-1.6865163150808424e-05,-0.33136920866174097,0.9701503113221344
96.0,-0.13290969785299048,-0.07534220834751218,0.8553322993682372
97.0,-0.456,-0.455,1.3512812438571031
98.0,0.06416009241209618,-0.25554409531584077,0.8722403940502096
99.0,-0.12652123807784874,-0.045322734481260576,0.8306056504170435
100.0,-0.13613699431706575,-0.025047331855461707,0.8248302711632799
101.0,-0.13136869928675526,-0.020129736175398573,0.818022846192537
102.0,-0.1261641737432443,-0.012684748005449144,0.8092757399780193
103.0,-0.13406096758216418,-0.003638803143983252,0.8097440056237121
104.0,-0.16447565554337812,-0.0020360945143938344,0.8328073828953892
105.0,0.08321501807718029,-0.2410042395919068,0.8501746904310814
106.0,-0.1738512097444057,0.012914785507350549,0.8314610388053967
107.0,-0.17966972231892414,0.05634978800034536,0.8116504432601647
108.0,-0.17342997840762292,0.06417075072857306,0.8021565123706141
109.0,-0.311,-0.362,1.1835391839732219
110.0,-0.17821353453412275,0.0771164543822137,0.7992522077414225
111.0,-0.17175035947998035,0.08129967432190774,0.7915544884494202
112.0,-0.1691631648983184,0.09368932798740391,0.7828586739942667
113.0,-0.2005905384226198,0.05182810191474586,0.8316761104905177
114.0,0.10429359501674432,-0.24011366311933063,0.8392566909359057
115.0,0.12915365868417827,-0.24702235828937072,0.8340080411192351
116.0,-0.16063727564879748,0.10522563438729506,0.7696027609887967
117.0,-0.189,-0.072,0.8954914851633152
118.0,-0.15329975270255383,0.10837121346430514,0.7616913241757706
119.0,-0.111,-0.195,0.9253896476619997
120.0,0.07818984936746641,-0.20775100961810986,0.823914616202489
121.0,-0.1470175649406317,0.11156674282837704,0.7546602709952742
122.0,-0.13882307486151638,0.11439988905300642,0.7461785084936823
123.0,-0.13208446442979282,0.1277410162272717,0.7335581239227076
124.0,0.13988030439773133,-0.23408220004968303,0.8176569400368675
125.0,-0.434,-0.464,1.3422563093537687
126.0,0.1564737032992522,-0.29106943760746584,0.8624390828583329
127.0,-0.12231736285214104,0.13146052992394397,0.7232566910241367
128.0,0.14442458563675017,-0.2213381838510704,0.8042155499498611
129.0,0.15122122029593427,-0.2037492747775229,0.7854359801548098
130.0,-0.204,-0.296,1.0626532830608486
131.0,-0.11537726825978788,0.13561606793477082,0.7151676951863783
